No.;f(x);abs(f(x) - F(x*));Constraint Violation;Mean Constraint Violation;FES feasible;FES success
1;2300.0;100.0;0.0;0.0;0;3000000
2;2300.0;100.0;0.0;0.0;0;3000000
3;2300.0;100.0;0.0;0.0;0;3000000
4;2300.0;100.0;0.0;0.0;0;3000000
5;2300.0;100.0;0.0;0.0;0;3000000
6;2300.0;100.0;0.0;0.0;0;3000000
7;2300.0;100.0;0.0;0.0;0;3000000
8;2300.0;100.0;0.0;0.0;0;3000000
9;2300.0;100.0;0.0;0.0;0;3000000
10;2300.0;100.0;0.0;0.0;0;3000000
11;2300.0;100.0;0.0;0.0;0;3000000
12;2300.0;100.0;0.0;0.0;0;3000000
13;2300.0;100.0;0.0;0.0;0;3000000
14;2300.0;100.0;0.0;0.0;0;3000000
15;2300.0;100.0;0.0;0.0;0;3000000
16;2300.0;100.0;0.0;0.0;0;3000000
17;2300.0;100.0;0.0;0.0;0;3000000
18;2300.0;100.0;0.0;0.0;0;3000000
19;2300.0;100.0;0.0;0.0;0;3000000
20;2300.0;100.0;0.0;0.0;0;3000000
21;2300.0;100.0;0.0;0.0;0;3000000
22;2300.0;100.0;0.0;0.0;0;3000000
23;2300.0;100.0;0.0;0.0;0;3000000
24;2300.0;100.0;0.0;0.0;0;3000000
25;2300.0;100.0;0.0;0.0;0;3000000
26;2300.0;100.0;0.0;0.0;0;3000000
27;2300.0;100.0;0.0;0.0;0;3000000
28;2300.0;100.0;0.0;0.0;0;3000000
29;2215.836276515224;15.836276515224199;0.0;0.0;0;3000000
30;2300.0;100.0;0.0;0.0;0;3000000
