No.;f(x);abs(f(x) - F(x*));Constraint Violation;Mean Constraint Violation;FES feasible;FES success
1;2300.3461116548838;100.34611165488377;0;0;0;1000000
2;2300.0;100.0;0;0;0;1000000
3;2300.0;100.0;0;0;0;1000000
4;2300.0;100.0;0;0;0;1000000
5;2300.0;100.0;0;0;0;1000000
6;2300.0;100.0;0;0;0;1000000
7;2300.0;100.0;0;0;0;1000000
8;2300.0;100.0;0;0;0;1000000
9;2300.0;100.0;0;0;0;1000000
10;2300.0;100.0;0;0;0;1000000
11;2300.0;100.0;0;0;0;1000000
12;2300.0;100.0;0;0;0;1000000
13;2300.0;100.0;0;0;0;1000000
14;2300.0;100.0;0;0;0;1000000
15;2300.0;100.0;0;0;0;1000000
16;2300.0;100.0;0;0;0;1000000
17;2300.0;100.0;0;0;0;1000000
18;2300.0;100.0;0;0;0;1000000
19;2300.0;100.0;0;0;0;1000000
20;2300.0;100.0;0;0;0;1000000
21;2300.0;100.0;0;0;0;1000000
22;2300.0;100.0;0;0;0;1000000
23;2300.0;100.0;0;0;0;1000000
24;2300.0;100.0;0;0;0;1000000
25;2300.0;100.0;0;0;0;1000000
26;2300.0;100.0;0;0;0;1000000
27;2300.0;100.0;0;0;0;1000000
28;2300.0;100.0;0;0;0;1000000
29;2300.0;100.0;0;0;0;1000000
30;2300.0;100.0;0;0;0;1000000
